# z x xkai_real xkai_imag
   6    6 0.0000000e+00 0.0000000e+00
   6    7 0.0000000e+00 0.0000000e+00
   6    8 1.0900000e+00 -1.3271618e+00
   6    9 0.0000000e+00 0.0000000e+00
   6   10 0.0000000e+00 0.0000000e+00
   6   11 0.0000000e+00 0.0000000e+00
   6   12 0.0000000e+00 0.0000000e+00
   6   13 0.0000000e+00 0.0000000e+00
   6   14 1.1400000e+00 -1.2552614e+00
   6   15 1.1400000e+00 -1.2552614e+00
   6   16 1.1400000e+00 -1.2552614e+00
   6   17 0.0000000e+00 0.0000000e+00
   6   18 0.0000000e+00 0.0000000e+00
   6   19 0.0000000e+00 0.0000000e+00
   7    0 0.0000000e+00 0.0000000e+00
   7    1 0.0000000e+00 0.0000000e+00
   7    2 0.0000000e+00 0.0000000e+00
   7    3 0.0000000e+00 0.0000000e+00
   7    4 0.0000000e+00 0.0000000e+00
   7    5 0.0000000e+00 0.0000000e+00
   7    6 0.0000000e+00 0.0000000e+00
   7    7 0.0000000e+00 0.0000000e+00
   7    8 0.0000000e+00 0.0000000e+00
   7    9 0.0000000e+00 0.0000000e+00
   7   10 0.0000000e+00 0.0000000e+00
   7   11 0.0000000e+00 0.0000000e+00
   7   12 0.0000000e+00 0.0000000e+00
   7   13 0.0000000e+00 0.0000000e+00
   7   14 0.0000000e+00 0.0000000e+00
   7   15 1.1400000e+00 -1.2552614e+00
   7   16 0.0000000e+00 0.0000000e+00
   7   17 0.0000000e+00 0.0000000e+00
   7   18 0.0000000e+00 0.0000000e+00
   7   19 0.0000000e+00 0.0000000e+00
   8    0 0.0000000e+00 0.0000000e+00
   8    1 0.0000000e+00 0.0000000e+00
   8    2 0.0000000e+00 0.0000000e+00
   8    3 0.0000000e+00 0.0000000e+00
   8    4 0.0000000e+00 0.0000000e+00
   8    5 0.0000000e+00 0.0000000e+00
   8    6 0.0000000e+00 0.0000000e+00
   8    7 0.0000000e+00 0.0000000e+00
   8    8 0.0000000e+00 0.0000000e+00
   8    9 0.0000000e+00 0.0000000e+00
   8   10 0.0000000e+00 0.0000000e+00
   8   11 0.0000000e+00 0.0000000e+00
   8   12 1.0000000e-02 -3.7747718e-01
   8   13 0.0000000e+00 0.0000000e+00
   8   14 0.0000000e+00 0.0000000e+00
   8   15 0.0000000e+00 0.0000000e+00
   8   16 0.0000000e+00 0.0000000e+00
   8   17 0.0000000e+00 0.0000000e+00
   8   18 0.0000000e+00 0.0000000e+00
   8   19 0.0000000e+00 0.0000000e+00
   9    0 0.0000000e+00 0.0000000e+00
   9    1 0.0000000e+00 0.0000000e+00
   9    2 0.0000000e+00 0.0000000e+00
   9    3 0.0000000e+00 0.0000000e+00
   9    4 0.0000000e+00 0.0000000e+00
   9    5 0.0000000e+00 0.0000000e+00
   9    6 0.0000000e+00 0.0000000e+00
   9    7 0.0000000e+00 0.0000000e+00
   9    8 0.0000000e+00 0.0000000e+00
   9    9 0.0000000e+00 0.0000000e+00
   9   10 0.0000000e+00 0.0000000e+00
   9   11 0.0000000e+00 0.0000000e+00
   9   12 0.0000000e+00 0.0000000e+00
   9   13 1.0000000e-02 -3.7747718e-01
   9   14 1.0000000e-02 -3.7747718e-01
   9   15 1.0000000e-02 -3.7747718e-01
   9   16 0.0000000e+00 0.0000000e+00
   9   17 0.0000000e+00 0.0000000e+00
   9   18 0.0000000e+00 0.0000000e+00
   9   19 0.0000000e+00 0.0000000e+00
  10    0 0.0000000e+00 0.0000000e+00
  10    1 0.0000000e+00 0.0000000e+00
  10    2 0.0000000e+00 0.0000000e+00
  10    3 4.0000000e-02 -1.0185892e+00
  10    4 0.0000000e+00 0.0000000e+00
  10    5 0.0000000e+00 0.0000000e+00
  10    6 0.0000000e+00 0.0000000e+00
  10    7 0.0000000e+00 0.0000000e+00
  10    8 0.0000000e+00 0.0000000e+00
  10    9 0.0000000e+00 0.0000000e+00
  10   10 0.0000000e+00 0.0000000e+00
  10   11 0.0000000e+00 0.0000000e+00
  10   12 0.0000000e+00 0.0000000e+00
  10   13 1.0000000e-02 -3.7747718e-01
  10   14 1.0000000e-02 -3.7747718e-01
  10   15 1.0000000e-02 -3.7747718e-01
  10   16 1.0000000e-02 -3.7747718e-01
  10   17 1.0000000e-02 -3.7747718e-01
